Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDD52,111.65700000000001,1537.9979999999998,Dairy,0.18329488,18.25,1997,OUT046,2.779183527887052,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL39,179.4318,360.8636,Dairy,0.06358934,16.1,2009,OUT018,0.9641646633949035,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV02,170.4106,513.3318,Dairy,0.060792265,16.75,2009,OUT018,0.9217543965818606,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE11,184.3924,4257.1252,Starchy Foods,0.0,17.7,1997,OUT046,0.0,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCU54,208.92700000000002,7130.718000000001,Household,0.098775709,8.88,1999,OUT049,1.4976731669109626,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDR43,38.319,109.85700000000001,Fruits and Vegetables,0.270300331,18.2,1998,OUT010,4.098391769031508,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDD51,44.9744,498.0184,Dairy,0.119852889,11.15,1987,OUT013,1.8172530235349469,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO60,45.3086,490.6946,Baking Goods,0.034563936,20.0,2007,OUT017,0.5240709483545983,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCS06,263.091,5522.811,Household,0.031710329,7.935,1987,OUT013,0.4808035228298745,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDX50,110.7228,1657.842,Dairy,0.074778547,20.1,2002,OUT045,1.1338194829104213,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ55,114.7834,3455.502,Fruits and Vegetables,0.013035608999999998,13.65,2004,OUT035,0.1976506370978622,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL52,36.7506,75.9012,Frozen Foods,0.046277955999999995,6.635,2009,OUT018,0.7016831731441804,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK52,226.1062,6771.186,Frozen Foods,0.07937949999999999,18.25,2002,OUT045,1.2035808029766584,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO02,66.0142,988.7130000000001,Others,0.073783159,11.15,2007,OUT017,1.1187270486129852,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCO30,185.6608,918.804,Household,0.01572192,19.5,2004,OUT035,0.23838145992271034,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA33,148.2076,3399.5748,Snack Foods,0.033952603,6.48,1999,OUT049,0.5148016954237266,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB12,102.7648,1142.5128,Baking Goods,0.10522002400000001,11.15,1987,OUT013,1.595384210975671,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT40,125.8678,3560.6984,Frozen Foods,0.09571560800000001,5.985,1987,OUT013,1.4512748043769372,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO05,99.3384,2759.0752,Health and Hygiene,0.046822808,7.27,2007,OUT017,0.7099444170127288,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR32,227.5694,3653.9104,Fruits and Vegetables,0.0,6.78,1999,OUT049,0.0,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM04,50.7666,512.6659999999999,Frozen Foods,0.04731256,9.195,2009,OUT018,0.7173702146735785,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRL01,232.8958,5608.6992,Soft Drinks,0.077108099,19.5,1987,OUT013,1.169140996232323,26,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDQ56,83.9908,1426.1436,Fruits and Vegetables,0.10602747400000001,6.59,2009,OUT018,1.6076270610737884,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH08,229.601,6201.927,Fruits and Vegetables,0.01742908,7.51,1997,OUT046,0.2642660397400389,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ06,254.1014,255.0014,Household,0.073229342,12.857645184136183,1985,OUT019,1.1103298741591008,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDG16,215.0192,1078.596,Frozen Foods,0.157257637,12.857645184136183,1985,OUT019,2.384397394978198,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDZ40,55.7298,1024.6662,Frozen Foods,0.039988162,12.857645184136183,1985,OUT027,0.6063150325905391,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY51,220.0798,1322.2788,Meat,0.081119484,12.5,2004,OUT035,1.229963072200911,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCN41,123.773,1231.73,Health and Hygiene,0.052421981,17.0,2009,OUT018,0.7948411111887469,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCM17,46.4086,2007.3870000000002,Health and Hygiene,0.070791391,12.857645184136183,1985,OUT027,1.073364775837774,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDP39,53.5324,830.9184,Meat,0.069817659,12.65,2007,OUT017,1.058600697675981,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ08,82.7592,577.9144,Fruits and Vegetables,0.10997157800000001,12.5,2004,OUT035,1.6674289980895602,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU03,184.2292,1277.0044,Meat,0.09195097199999999,18.7,2009,OUT018,1.3941940263448904,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ49,218.4798,2203.798,Canned,0.133145617,11.0,1997,OUT046,2.0188021922748645,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX30,248.6776,495.3552,Household,0.046609280999999995,12.857645184136183,1985,OUT019,0.7067068431036314,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDV08,40.5454,545.2902,Fruits and Vegetables,0.028652919,7.35,2002,OUT045,0.43444596221499443,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB15,264.5568,5536.7928,Dairy,0.136696892,10.895,1987,OUT013,2.072647913350091,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY49,165.3184,990.7104,Canned,0.012002075,17.2,1987,OUT013,0.1819798192969983,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF24,83.7934,1474.0812,Baking Goods,0.025513973,15.5,2007,OUT017,0.38685212316107787,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRK47,229.4694,2055.3246,Hard Drinks,0.06419430400000001,7.905,2002,OUT045,0.9733373472350888,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DRD37,45.006,792.302,Soft Drinks,0.013920031999999999,9.8,2007,OUT017,0.21106057977211723,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDH40,79.2276,649.8208,Frozen Foods,0.079251097,11.6,2009,OUT018,1.2016339100654585,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL12,59.422,1078.596,Baking Goods,0.121043709,12.857645184136183,1985,OUT027,1.8353086687808942,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW11,60.1194,1114.5492,Breads,0.048545853,12.857645184136183,1985,OUT027,0.736069850968157,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCE06,159.7894,1294.3152,Household,0.091467933,5.825,2004,OUT035,1.3868700136276393,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDF32,196.3426,1384.1982,Fruits and Vegetables,0.0,16.35,2009,OUT018,0.0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI47,141.8128,1869.5664,Hard Drinks,0.020916223,14.7,2004,OUT035,0.3171393681439018,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRA12,141.9154,992.7078,Soft Drinks,0.0,11.6,2004,OUT035,0.0,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDX45,155.16299999999998,2972.797,Snack Foods,0.104768536,16.75,1987,OUT013,1.5885385859770966,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR35,197.2742,2587.9646,Breads,0.020680498999999998,12.5,1987,OUT013,0.31356523526071567,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK03,253.0356,254.3356,Dairy,0.123727659,12.6,1998,OUT010,1.876003693266425,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCJ18,117.6124,3910.9092,Household,0.16380550900000002,12.35,1987,OUT013,2.483678607880124,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDN48,93.0804,2113.2492,Baking Goods,0.065082452,13.35,2002,OUT045,0.9868037697119512,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ59,165.65,665.8,Baking Goods,0.18212836300000002,12.857645184136183,1985,OUT019,2.7614963735519162,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB57,223.4772,7116.0704,Fruits and Vegetables,0.01871404,12.857645184136183,1985,OUT027,0.28374906984973836,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRP35,129.3336,127.8336,Hard Drinks,0.159096908,12.857645184136183,1985,OUT019,2.4122850897491617,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDZ59,166.85,5326.4,Baking Goods,0.103935018,6.63,1987,OUT013,1.5759004833972683,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU58,188.4898,4677.245,Snack Foods,0.029129907000000003,6.61,2009,OUT018,0.44167822747303004,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDL09,166.8816,1845.5976,Snack Foods,0.128011859,19.6,2004,OUT035,1.9409622893285394,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY38,234.53,6524.84,Dairy,0.11985054099999999,13.6,2007,OUT017,1.81721742230635,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI46,252.5724,3271.7412,Snack Foods,0.073985248,12.857645184136183,1985,OUT027,1.1217911954127604,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL03,197.511,982.055,Meat,0.027233781000000002,19.25,2007,OUT017,0.4129284765470993,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRC25,86.7882,85.8882,Soft Drinks,0.079440262,12.857645184136183,1985,OUT019,1.2045020984843207,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDU60,168.7132,6426.3016,Baking Goods,0.060022526,20.0,2002,OUT045,0.9100833343592156,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP25,217.0824,6769.8544,Canned,0.02110482,12.857645184136183,1985,OUT027,0.3199989443405141,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO57,161.0578,481.3734,Snack Foods,0.18195852399999998,20.75,1998,OUT010,2.758921212962636,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDQ09,114.8834,3340.3186,Snack Foods,0.058222587,7.235,1999,OUT049,0.8827920056543359,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCY05,36.6874,1058.622,Health and Hygiene,0.054723717000000005,12.857645184136183,1985,OUT027,0.8297408682182102,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA20,187.72400000000002,1491.392,Fruits and Vegetables,0.066724663,6.78,1999,OUT049,1.0117035692072505,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF16,146.3076,886.8456,Frozen Foods,0.144167934,7.3,1998,OUT010,2.185926565009932,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCG07,188.753,3795.06,Household,0.052458358,12.3,1987,OUT013,0.7953926724718222,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR46,145.276,2490.092,Snack Foods,0.139985583,16.85,2009,OUT018,2.1225122404688324,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP22,49.8666,563.9326,Snack Foods,0.09928629800000001,14.65,1999,OUT049,1.5054149027320631,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL45,123.7704,3129.26,Snack Foods,0.037680711,15.6,2004,OUT035,0.5713286226558671,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCF42,176.2712,1230.3984,Household,0.16806490899999998,17.35,2009,OUT018,2.5482611773369577,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDD04,141.3154,3261.7542,Dairy,0.090111173,16.0,1999,OUT049,1.366298325846202,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC45,170.9106,1197.7742,Fruits and Vegetables,0.136286138,17.0,2009,OUT018,2.0664199120506894,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI40,100.5358,2111.2518,Frozen Foods,0.125857678,11.5,2002,OUT045,1.9082998147886763,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ11,256.5988,2055.9904,Breads,0.067700925,5.695,1997,OUT046,1.0265060081477273,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRM48,36.0848,1193.1136,Soft Drinks,0.112896669,15.2,1997,OUT046,1.7117802899792771,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDS12,126.5362,1761.7068,Baking Goods,0.173973652,9.1,1987,OUT013,2.6378516842628357,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR46,146.076,2636.5679999999998,Snack Foods,0.0,16.85,2007,OUT017,0.0,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCO02,65.9142,790.9704,Others,0.073516952,11.15,2002,OUT045,1.1146907214149302,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ52,247.4434,2980.1208,Frozen Foods,0.119285634,17.0,1987,OUT013,1.8086520972455078,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY28,215.2218,3419.5488,Frozen Foods,0.153011599,7.47,2007,OUT017,2.3200174250173213,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE32,37.3506,834.9132,Fruits and Vegetables,0.04875891,20.7,1997,OUT046,0.73930029856659,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDJ58,173.2764,3779.0808,Snack Foods,0.10527616199999999,15.6,2004,OUT035,1.596235395716284,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ27,100.7674,814.9392,Meat,0.122123201,17.7,2002,OUT045,1.851676318465849,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCM18,60.0194,1114.5492,Household,0.082970667,13.0,1999,OUT049,1.2580313810413133,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDA02,146.3786,866.8716,Dairy,0.029782937000000002,14.0,2002,OUT045,0.4515797054587549,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT26,119.044,2396.88,Dairy,0.067953506,18.85,1997,OUT046,1.0303357329859621,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRD60,182.4634,1999.3974,Soft Drinks,0.03722507,15.7,2004,OUT035,0.5644200283632717,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCR18,44.0112,468.7232,Household,0.020487625,15.85,1997,OUT046,0.31064080963705565,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO27,94.3752,1342.2528,Meat,0.179077475,6.175,1997,OUT046,2.7152377018692797,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP25,216.4824,218.3824,Canned,0.037131628,12.857645184136183,1985,OUT019,0.5630032268289744,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ51,48.3718,614.5334,Meat,0.017547958,16.0,2004,OUT035,0.2660685111425579,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCH07,158.1604,1426.1436,Household,0.093191195,13.15,2007,OUT017,1.412998737815864,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDP44,102.7332,1537.9979999999998,Fruits and Vegetables,0.079875237,16.5,2002,OUT045,1.2110973473807582,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCP55,57.0614,939.4438,Others,0.01125332,14.65,2007,OUT017,0.17062692410198213,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDO09,261.491,3418.883,Snack Foods,0.125170423,13.5,1987,OUT013,1.8978794049253018,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP38,50.6008,404.8064,Canned,0.032152004,10.1,1999,OUT049,0.48750035955919013,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI48,51.4666,974.0654,Baking Goods,0.056033565,11.85,2007,OUT017,0.8496012592211438,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS58,161.0578,2406.867,Snack Foods,0.021049215,9.285,2002,OUT045,0.31915584113944184,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ55,223.5404,5626.01,Meat,0.023526504,12.8,2004,OUT035,0.35671739650103074,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCF06,260.8962,5956.9126,Household,0.020229757,6.235,1999,OUT049,0.3067309213850261,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDF41,246.84599999999998,6404.996,Frozen Foods,0.131445848,12.15,2002,OUT045,1.9930296774833276,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCL05,44.077,216.385,Health and Hygiene,0.083862625,12.857645184136183,1985,OUT019,1.2715555721216485,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDT24,78.2328,1158.492,Baking Goods,0.18614827,12.35,1999,OUT049,2.8224476631789797,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK08,101.0016,202.4032,Fruits and Vegetables,0.20471303600000001,9.195,1998,OUT010,3.1039333864369216,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU55,260.3278,2342.9502,Fruits and Vegetables,0.036057562,16.2,2009,OUT018,0.5467178481262877,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCY18,174.6054,2976.7918,Household,0.031327838999999996,7.285,2007,OUT017,0.4750040705615867,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS11,224.7088,3131.9232,Breads,0.055558509000000006,7.05,1997,OUT046,0.8423982876486488,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC28,109.9254,108.5254,Frozen Foods,0.0,12.857645184136183,1985,OUT019,0.0,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR59,262.3594,4448.2098,Breads,0.06386355099999999,14.5,1997,OUT046,0.9683223501473399,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE15,75.7012,1442.1228,Dairy,0.0,13.35,2007,OUT017,0.0,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDP19,128.4652,2841.6344,Fruits and Vegetables,0.0,11.5,1999,OUT049,0.0,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRN47,180.666,2876.256,Hard Drinks,0.016852909,12.1,1999,OUT049,0.2555299258210565,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDJ34,124.5704,1001.3632,Snack Foods,0.094037241,11.8,2009,OUT018,1.425826794480811,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX21,107.4912,982.7208,Snack Foods,0.085312137,7.05,2009,OUT018,1.2935335994068329,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI57,195.7768,3547.3824,Seafood,0.053764023,12.857645184136183,1985,OUT027,0.8151896393098411,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCI42,207.0954,3125.9309999999996,Household,0.010365546,18.75,1997,OUT046,0.15716617234892497,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL03,196.31099999999998,3142.5759999999996,Meat,0.027135522000000002,19.25,2002,OUT045,0.41143863790967167,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX37,100.57,1398.18,Canned,0.0,16.2,1987,OUT013,0.0,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW57,176.0028,4427.57,Snack Foods,0.11614859599999999,8.31,2009,OUT018,1.7610871879804169,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX14,73.8354,1956.1204,Dairy,0.075363922,13.1,2007,OUT017,1.1426951512195247,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD09,180.5976,3078.6592,Fruits and Vegetables,0.021496402999999997,13.5,1997,OUT046,0.32593626797661673,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM09,169.679,1018.674,Snack Foods,0.085931544,11.15,1997,OUT046,1.3029252732575043,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCW54,56.2588,687.1056,Household,0.09680600800000001,7.5,2009,OUT018,1.4678078451187628,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
DRL11,156.5946,3787.0704,Hard Drinks,0.04778563,12.857645184136183,1985,OUT027,0.7245430737929252,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDJ58,169.9764,2748.4224,Snack Foods,0.105725004,15.6,2009,OUT018,1.6030409011020532,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX21,111.1912,109.1912,Snack Foods,0.148764535,12.857645184136183,1985,OUT019,2.2556218984718877,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
